id,year,notary,rollo,image_num,text_original,label_primary,label_extended,wikidata_uri,text_english,text_chinese
923,1658,Nicolas de Valdivia y Brisuela,40,272,tender y entienda ser esta dha donacion en ssi ninguna eynbalida y que deba presisamente debolber yrestituyr los dhos seis çientos y trese pesos al dho capn po desalasar y a sus herederos lo qual aya detener liquidaçion y derecho executibo cada y quando que constare por sinple petiçion presenta en juiçio que el suso dho trata decontrabenyr alo referido y expresado en la presente carta.,Amount,amount involved in deed,https://www.wikidata.org/wiki/Q309314,intend and understand that this donation is in itself no compensation and that it must precisely repay and restore the two six hundred and three pesos to the owner for disassembling and to his heirs which must stop liquidation and right to execute each and every time that it appears by simple petition presents in court that the person tries to contradict what was referred to and expressed in this letter.,打算并理解，这笔捐赠本身并不是补偿，并且必须准确地将两千六百零三比索返还给拆解的所有者及其继承人，该继承人必须停止清算，并有权在每次通过简单的请愿书在法庭上提出该人试图与这封信中提到和表达的内容相矛盾时执行。
325,1658,Nicolas de Valdivia y Brisuela,40,182,encuyo cumplimy yusando dela dha facultad detales albaseas emos tenido porbien de bender las dhas casas por el preçio y balor ajusta y comun estimaçion letenemos puesto.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,in which we complimy and using the power of these albaseas we have been pleased to bless the two houses for the price and value adjusted and common estimate we have set.,我们遵守并利用这些阿尔巴塞斯的力量，我们很高兴地祝福这两座房子的价格和价值调整以及我们设定的共同估计。
834,1658,Nicolas de Valdivia y Brisuela,40,247,mas un par desavanas nuebas deruan ordinario con unpar deal mo adas llanas y mas un colchon demelinge todo ello entreinta yocho pesos 038p,Asset,asset; sheets; pillows; mattress; price,https://www.wikidata.org/wiki/Q46737,"plus a couple of new ordinary attics with a couple of flat models and another Demelinge mattress, all of this for between thirty and eight pesos 038p",加上几个新的普通阁楼，配有几个平面模型和另一个 Demelinge 床垫，所有这些都在 30 到 8 比索 038p 之间
46,1653,Esteban Agreda de Vergara,38,29,yquales quier defençiones poner yhazer quales quier provansas que a midro conbengan.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and what defenses you want to make and make what you want to advance that suits everyone.,以及你想要做出什么防御并做出适合每个人的事情。
169,1653,Esteban Agreda de Vergara,38,102,yconstando dello paresca ante quales quier just y jueses desumag dequales quier partes sean yante ellas.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and considering this it appears before whomever he wants to judge and judge the sum of whichever parties are and before them.,考虑到这一点，它出现在他想要判断的任何人面前，并判断无论哪一方在他们面前的总和。
259,1658,Nicolas de Valdivia y Brisuela,40,175,ydoy ffe que enmy preçençia ladha dona catalina demercado los dhos siento sinqu enta pesos deaocho reales enplata y moneda corriente debuenaley que fue present.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,"I believe that in my presence, Mrs. Catalina, at the market, I feel that the pesos of eight reales in silver and current currency of Buenaley were present.",我相信，卡塔利娜夫人，在我在场的情况下，在市场上，我感觉到存在着八雷亚尔的白银比索和布埃纳利的现行货币。
373,1658,Nicolas de Valdivia y Brisuela,40,187,siendo alo dho presentes portestigos el cap ju ruis deocana Ju ramires dearellano y el hermano fray antonio de salas relijioso del horden de nuestra sa de las mercedes.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,Also present as witnesses were Cap Ju Ruis Deocana Ju Ramires Dearellano and Brother Fray Antonio de Salas of the Religious Order of Our Sa de Las Mercedes.,出席见证人的还有 Cap Ju Ruis Deocana Ju Ramires Dearellano 和来自 Our Sa de Las Mercedes 宗教团体的弗雷·安东尼奥·德·萨拉斯修士。
4,1653,Esteban Agreda de Vergara,38,22,donde traygo plassa de con dees table en nombre y envos de simon tama rino yjuansimon moron mercaderes vene çianos vzs deladha çiud desevilla.,Parties,Parties; their places of residence; occupation,https://www.wikidata.org/wiki/Q60981922,where I bring plassa from con dees table in the name and shipments of simon tama rino and juansimon moron mercaderes vene çianos vzs deladha çiud desevilla.,我从 con dees 表中以 simon tama rino 和 juansimon moron Mercaderes vene çianos vzs deladha çiud desevilla 的名义和发货。
257,1658,Nicolas de Valdivia y Brisuela,40,175,y medoy por contenta entregada deldho pedaso de solar que assitengo conprado atoda my boluntad satisfaçion y es ffa en esta dha dela trinidad puerto debuenos ayres en dies y seis dias del mes de henero de mil seisçientos sinquentay ocho anos.,year,Validation; year and place,https://www.wikidata.org/wiki/Q577,"and I am glad that I have given the piece of land that I have bought all my happiness and it is true on this day of the Trinity Port of Buenos Aires on the sixteenth and sixth days of the month of January, one thousand six hundred and fifty eight years.",我很高兴我已经把我所有的幸福都买来了这块土地，在一千六百五十八年的一月十六日和六日布宜诺斯艾利斯三一港的这一天，情况确实如此。
735,1658,Nicolas de Valdivia y Brisuela,40,219,y si mas baliere ladha casa hagora o en tienpo alguno dela de maçia hasemos graçia y donaçion pura mera perfecta ynrebocable al dho nuestro yerno yasus herederos y susesores quien sea en mucha o poca cantidad.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"And if more than one person dies, or at any time, we will make a grace and donation that is pure, perfect and non-returnable to our son-in-law and his heirs and advisors, whether in large or small amounts.",如果超过一个人去世，或者在任何时候去世，我们都会向我们的女婿及其继承人和顾问提供一份纯粹、完美且不可返还的恩典和捐赠，无论数额是大是小。
237,1658,Nicolas de Valdivia y Brisuela,40,145,y sedes pacha en este papel comun por no aber sellado y ser enconformidad delo dispuesto sobre esta rrason.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,and sees pacha in this common paper for not having been sealed and being in accordance with the provisions on this reason.,并在本普通文件中看到帕查没有被密封并且符合这个原因的规定。
480,1658,Nicolas de Valdivia y Brisuela,40,192,y queno pedire absoluçion deste dho ajuez niprelado que consederme la pueda.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,and that I will not ask for absolution from this judge or prelate who can grant me it.,我不会向这位能够给予我赦免的法官或主教请求赦免。
124,1653,Esteban Agreda de Vergara,38,33,yhaga yotorgue so bre ello todas las escripturas deventas ydepago.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,and make and grant all sales and payment deeds on it.,并制定并授予其所有销售和付款契约。
634,1658,Nicolas de Valdivia y Brisuela,40,206,mas siento yse senta y un cabos del fierro tocho que pesan siento y beynte quintales.,Asset,asset; iron bars; weight; quantity,https://www.wikidata.org/wiki/Q46737,but I feel and feel and one end of the billet iron that weighs feel and beynte quintals.,但我感觉又感觉，钢坯的一端称重感觉和贝因特公担。
903,1653,Esteban Agreda de Vergara,38,18,yen su tengo otubiere contra quales quier personas. ylastales contrami ylos mios demandando yde.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and if I have obtained against any persons. ylastales against me and mine demanding and of.,如果我已经针对任何人获得了。 ylastales反对我和我的要求和的。
404,1658,Nicolas de Valdivia y Brisuela,40,189,y dixeron que porquanto eldho alferes saco en remate pu que hiso el cabildo jus y reximy los oficios que tocan alos proprios desta sui.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214,"and they said that because the eldho alferes took out the auction, the council made jus and reximy the offices that correspond to the owners of this sui.",他们说，由于 eldho alferes 进行了拍卖，因此理事会制定了与该 sui 所有者相对应的办公室 jus 和 reximy。
764,1658,Nicolas de Valdivia y Brisuela,40,234,en la siud de latrinidad puerto de buenos ayres en prymero dia del mes deotubre de mil y seis cientos y sinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991,"in the city of Latrinidad, port of Buenos Ayres, on the first day of the month of October, one thousand and six hundred and fifty-eight years.",一千六百五十八年十月第一天，布宜诺斯艾利斯港拉特里尼达市。
528,1658,Nicolas de Valdivia y Brisuela,40,198,consierto de ju yndio para unapulperia con el alferez antonio dearaube y la torre.,Copete,Copete; labor contract,https://www.wikidata.org/wiki/Q8350837,ju yndio contract for a pulperia with alferez antonio dearaube y la torre.,ju yndio 与 alferez antonio Dearaube y la torre 签订了纸浆厂合同。
361,1658,Nicolas de Valdivia y Brisuela,40,186,aunque ayan pasado atersero y quarto poseedor acudiremos al dho saneamy del senso dequesease mençion sin que sea ness aser excurçion ni otra dilijençia contra eldho ju miguel dearpydes ny sus bienes.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"Even though the owner and fourth owner have passed, we will go to the saneamy of the sense that was mentioned without it being necessary to carry out an excursion or any other proceedings against him, Miguel dearpydes, and his assets.",即使所有者和第四所有者已经去世，我们仍将保持所提到的理智，而无需对他、Miguel Dearpydes 及其资产进行游览或任何其他诉讼。
687,1658,Nicolas de Valdivia y Brisuela,40,211,y el otorgante aquien doy ffe que conosco y lo firmo desu nombre en rexistro ante el dho alcalde por falta de escribano pu ny rl. y sedes pacha eneste papel comun por no aberlo sellado.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597,and the grantor whom I give evidence that I know and signed his name in the record before the mayor due to lack of a notary public and rl. and you look down on this common paper for not having sealed it.,由于缺乏公证人和 rl，我提供证据证明我认识并在市长面前的记录中签署了他的名字。你看不起这张普通的纸，因为它没有密封。
783,1658,Nicolas de Valdivia y Brisuela,40,236,y en caso que las casas de bybienda que tienen asi la dha chacra como la estançia y la taona mençionada nesesitaren de reparos seme pueda requerir judiçial o extra judiçialmente a que acuda a los dhos reparos.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"and in the event that the hostels that have both the farm and the ranch and the aforementioned taona need reparos, they may be required judicially or extrajudicially to resort to the two reparos.",如果同时拥有农场和牧场以及上述陶纳的旅馆需要修复，他们可能会被要求通过司法或法外方式诉诸这两项修复。
773,1658,Nicolas de Valdivia y Brisuela,40,235,don nicolas debaldibia y brisuela don felipe de herreragusman tto antonio de araube y latorre tto jua ramires dearellano.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,don nicolas debaldibia and brisuela don felipe de herreragusman tto antonio de araube and latorre tto jua ramires dearellano.,唐·尼古拉斯·德巴尔迪比亚和布里苏埃拉·唐·费利佩·德·埃雷拉古斯曼·托·安东尼奥·德·阿劳布和拉托雷·托·胡阿·拉米雷斯·迪埃拉诺。
